timestamp,frame,L_knee,R_knee,L_hip,R_hip
2026-05-25T19:48:51.467,419,177.9,176.68,174.73,176.17
2026-05-25T19:48:51.800,420,176.51,175.43,168.96,176.25
2026-05-25T19:48:51.903,421,177.61,176.68,172.76,175.81
2026-05-25T19:48:52.016,422,177.99,175.01,174.45,177.58
2026-05-25T19:48:52.198,423,178.33,176.8,175.41,176.87
2026-05-25T19:48:52.307,424,178.83,176.52,175.47,177.24
2026-05-25T19:48:52.409,425,178.51,175.67,175.51,177.08
2026-05-25T19:48:52.511,426,178.52,175.31,176.07,177.1
2026-05-25T19:48:52.679,427,178.0,175.8,174.79,177.02
2026-05-25T19:48:52.785,428,177.63,174.75,175.39,176.89
2026-05-25T19:48:52.929,429,178.2,175.15,175.64,177.22
2026-05-25T19:48:53.043,430,178.85,175.55,175.8,177.27
2026-05-25T19:48:53.159,431,178.48,175.03,175.27,177.88
2026-05-25T19:48:53.269,432,178.68,175.22,174.74,177.87
2026-05-25T19:48:53.380,433,179.56,174.99,175.5,178.3
2026-05-25T19:48:53.789,434,179.81,175.01,176.12,177.9
2026-05-25T19:48:53.935,435,179.47,174.55,175.15,178.42
2026-05-25T19:48:54.070,436,178.89,174.79,174.59,177.7
2026-05-25T19:48:54.171,437,178.72,174.27,174.32,178.59
2026-05-25T19:48:54.280,438,178.58,173.26,174.6,179.08
2026-05-25T19:48:54.377,439,178.74,173.11,174.33,179.28
2026-05-25T19:48:54.475,440,178.38,173.2,174.57,178.68
2026-05-25T19:48:54.602,441,178.34,172.69,174.76,178.85
2026-05-25T19:48:54.806,442,178.52,173.2,174.76,178.69
2026-05-25T19:48:54.908,443,179.53,174.59,176.75,177.25
2026-05-25T19:48:55.018,444,179.89,174.57,176.46,177.11
2026-05-25T19:48:55.120,445,179.56,174.93,175.8,177.22
2026-05-25T19:48:55.236,446,178.78,174.89,174.77,177.21
2026-05-25T19:48:55.354,447,179.51,175.15,175.72,177.38
2026-05-25T19:48:55.480,448,179.5,174.96,176.23,177.5
2026-05-25T19:48:55.624,449,179.84,175.5,173.34,178.45
2026-05-25T19:48:55.726,450,179.91,175.03,170.52,179.63
2026-05-25T19:48:55.820,451,178.92,174.74,170.24,179.0
2026-05-25T19:48:55.934,452,179.03,174.35,169.8,179.5
2026-05-25T19:48:56.035,453,179.79,175.47,170.43,178.38
2026-05-25T19:48:56.145,454,179.51,175.26,170.36,178.0
2026-05-25T19:48:56.228,455,179.49,176.24,169.98,177.59
2026-05-25T19:48:56.325,456,179.42,175.78,170.05,178.34
2026-05-25T19:48:56.427,457,179.29,175.34,170.12,179.33
2026-05-25T19:48:56.553,458,179.37,174.98,170.28,179.49
2026-05-25T19:48:56.658,459,179.37,175.12,170.35,179.5
2026-05-25T19:48:56.780,460,179.93,175.32,169.78,179.6
2026-05-25T19:48:56.885,461,179.99,177.29,173.33,179.68
2026-05-25T19:48:56.995,462,179.84,176.56,171.75,179.58
2026-05-25T19:48:57.090,463,179.96,176.57,174.19,179.3
2026-05-25T19:48:57.195,464,179.98,176.35,175.49,178.73
2026-05-25T19:48:57.276,465,179.99,176.0,172.84,179.12
2026-05-25T19:48:57.389,466,179.83,175.68,174.06,179.28
2026-05-25T19:48:57.498,467,179.95,175.74,172.17,178.13
2026-05-25T19:48:57.607,468,179.69,175.74,171.3,178.13
2026-05-25T19:48:57.711,469,179.57,175.83,174.84,178.21
2026-05-25T19:48:57.821,470,179.66,175.85,171.77,178.72
2026-05-25T19:48:57.934,471,179.46,175.79,170.15,178.38
2026-05-25T19:48:58.029,472,179.82,175.96,172.96,178.19
2026-05-25T19:48:58.122,473,179.81,175.97,174.42,178.36
2026-05-25T19:48:58.220,474,179.95,176.5,174.35,177.82
2026-05-25T19:48:58.310,475,179.51,176.21,174.24,178.04
2026-05-25T19:48:58.406,476,179.56,176.61,174.87,178.01
2026-05-25T19:48:58.499,477,179.36,176.44,171.68,178.07
2026-05-25T19:48:58.587,478,179.39,176.42,173.16,178.19
2026-05-25T19:48:58.715,479,179.58,176.73,170.57,178.58
2026-05-25T19:48:58.824,480,179.93,175.7,169.83,179.58
2026-05-25T19:48:58.938,481,178.94,174.89,169.33,178.73
2026-05-25T19:48:59.033,482,179.7,175.16,174.23,178.34
2026-05-25T19:48:59.117,483,179.38,176.06,175.0,178.5
2026-05-25T19:48:59.216,484,179.71,175.71,175.44,178.34
2026-05-25T19:48:59.305,485,179.53,175.56,172.57,178.46
2026-05-25T19:48:59.414,486,179.53,175.72,171.12,178.46
2026-05-25T19:48:59.514,487,179.34,175.72,173.64,178.46
2026-05-25T19:48:59.617,488,179.45,175.7,171.0,178.76
2026-05-25T19:48:59.727,489,179.59,175.01,171.07,178.7
2026-05-25T19:48:59.863,490,179.8,175.35,174.79,178.49
2026-05-25T19:49:00.014,491,179.87,175.61,172.35,179.32
2026-05-25T19:49:00.138,492,179.98,175.27,171.69,179.47
2026-05-25T19:49:00.220,493,179.9,175.63,170.91,179.51
2026-05-25T19:49:00.320,494,179.51,175.23,170.6,179.25
2026-05-25T19:49:00.407,495,179.88,174.98,172.72,178.95
2026-05-25T19:49:00.500,496,179.57,177.19,170.72,179.64
2026-05-25T19:49:00.586,497,179.37,177.0,173.59,179.88
2026-05-25T19:49:00.693,498,179.64,176.13,172.12,179.65
2026-05-25T19:49:00.836,499,179.52,176.12,170.94,179.77
2026-05-25T19:49:00.930,500,179.56,177.27,170.42,179.41
2026-05-25T19:49:01.017,501,179.36,177.96,170.05,179.06
2026-05-25T19:49:01.125,502,178.99,177.07,169.99,178.73
2026-05-25T19:49:01.229,503,179.0,176.75,169.53,178.75
2026-05-25T19:49:01.340,504,179.38,176.73,169.38,179.32
2026-05-25T19:49:01.428,505,179.7,176.54,169.5,179.17
2026-05-25T19:49:01.529,506,179.59,176.34,169.37,179.26
2026-05-25T19:49:01.653,507,179.28,176.64,169.34,178.91
2026-05-25T19:49:01.776,508,179.57,175.59,169.28,178.76
2026-05-25T19:49:01.873,509,179.43,174.51,168.38,179.73
2026-05-25T19:49:01.971,510,179.26,175.11,168.48,179.52
2026-05-25T19:49:02.058,511,179.24,175.34,168.6,179.51
2026-05-25T19:49:02.163,512,179.61,175.7,173.41,179.55
2026-05-25T19:49:02.256,513,179.44,175.62,173.86,179.52
2026-05-25T19:49:02.345,514,179.88,175.79,174.42,179.34
2026-05-25T19:49:02.448,515,179.56,175.61,174.38,179.3
2026-05-25T19:49:02.538,516,180.0,175.56,172.09,178.89
2026-05-25T19:49:02.655,517,179.94,175.62,170.79,178.77
2026-05-25T19:49:02.757,518,179.84,175.32,170.62,178.69
2026-05-25T19:49:02.861,519,179.97,175.41,170.15,178.95
2026-05-25T19:49:02.960,520,179.86,175.45,169.99,179.43
2026-05-25T19:49:03.101,521,179.88,175.02,168.9,179.27
2026-05-25T19:49:03.224,522,179.74,175.19,168.62,179.43
2026-05-25T19:49:03.333,523,179.58,175.05,168.32,179.11
2026-05-25T19:49:03.448,524,179.73,175.05,172.91,179.07
2026-05-25T19:49:03.560,525,179.97,175.33,171.74,179.49
2026-05-25T19:49:03.676,526,179.99,175.13,171.31,179.38
2026-05-25T19:49:03.787,527,179.49,175.1,170.75,179.54
2026-05-25T19:49:03.889,528,179.45,175.23,170.42,179.89
2026-05-25T19:49:03.997,529,179.63,175.59,170.29,179.85
2026-05-25T19:49:04.098,530,179.65,175.61,170.13,179.85
2026-05-25T19:49:04.208,531,179.8,175.25,170.15,179.84
2026-05-25T19:49:04.301,532,179.68,175.25,169.5,179.78
2026-05-25T19:49:04.435,533,179.9,176.55,168.78,179.43
2026-05-25T19:49:04.570,534,179.43,176.69,168.43,179.74
2026-05-25T19:49:04.656,535,179.93,176.71,168.96,179.63
2026-05-25T19:49:04.757,536,179.67,175.8,169.15,179.76
2026-05-25T19:49:04.860,537,179.9,174.87,168.84,179.3
2026-05-25T19:49:04.966,538,179.92,175.03,172.89,179.46
2026-05-25T19:49:05.085,539,179.67,174.98,173.64,179.42
2026-05-25T19:49:05.200,540,180.0,175.13,172.09,179.43
2026-05-25T19:49:05.304,541,179.95,174.57,171.3,179.95
2026-05-25T19:49:05.411,542,179.72,174.73,171.12,179.57
2026-05-25T19:49:05.518,543,179.7,174.73,171.09,179.56
2026-05-25T19:49:05.623,544,179.85,174.4,170.66,179.89
2026-05-25T19:49:05.716,545,179.69,174.85,170.89,179.67
2026-05-25T19:49:05.795,546,179.86,175.17,170.83,179.52
2026-05-25T19:49:05.882,547,179.69,175.02,170.5,179.88
2026-05-25T19:49:05.967,548,179.69,175.16,170.15,179.95
2026-05-25T19:49:06.069,549,179.8,174.39,169.69,179.18
2026-05-25T19:49:06.167,550,179.96,175.1,168.99,179.06
2026-05-25T19:49:06.258,551,179.9,175.3,168.67,179.02
2026-05-25T19:49:06.357,552,179.85,175.73,168.85,179.49
2026-05-25T19:49:06.445,553,179.91,175.44,168.74,179.03
2026-05-25T19:49:06.559,554,179.78,175.13,168.55,179.23
2026-05-25T19:49:06.646,555,179.74,175.3,168.73,179.5
2026-05-25T19:49:06.768,556,179.92,174.99,168.94,179.23
2026-05-25T19:49:06.880,557,179.76,174.96,169.1,179.5
2026-05-25T19:49:06.994,558,179.76,175.27,173.55,179.77
2026-05-25T19:49:07.096,559,179.97,174.89,172.55,179.92
2026-05-25T19:49:07.196,560,179.87,174.61,172.61,179.11
2026-05-25T19:49:07.290,561,179.93,174.77,172.56,178.96
2026-05-25T19:49:07.392,562,179.9,175.06,175.83,178.52
2026-05-25T19:49:07.494,563,179.89,175.48,174.76,178.16
2026-05-25T19:49:07.585,564,179.5,176.09,172.89,178.95
2026-05-25T19:49:07.695,565,179.12,176.37,174.69,179.0
2026-05-25T19:49:07.793,566,179.48,176.0,173.55,178.59
2026-05-25T19:49:07.891,567,179.63,176.16,172.61,178.76
2026-05-25T19:49:07.984,568,179.96,176.17,172.18,178.55
2026-05-25T19:49:08.089,569,179.87,176.19,174.68,178.55
2026-05-25T19:49:08.182,570,179.96,176.06,174.97,178.47
2026-05-25T19:49:08.279,571,179.61,176.55,175.2,178.57
2026-05-25T19:49:08.380,572,179.67,175.68,172.92,178.81
2026-05-25T19:49:08.479,573,179.65,175.85,171.63,178.83
2026-05-25T19:49:08.595,574,179.86,175.19,170.82,178.93
2026-05-25T19:49:08.704,575,179.99,175.06,173.46,179.25
2026-05-25T19:49:08.812,576,179.73,175.22,174.0,179.75
2026-05-25T19:49:08.936,577,179.66,174.95,173.94,179.22
2026-05-25T19:49:09.028,578,179.78,175.64,171.14,179.53
2026-05-25T19:49:09.125,579,179.63,175.47,169.81,179.42
2026-05-25T19:49:09.227,580,179.23,175.61,169.73,179.74
2026-05-25T19:49:09.330,581,179.49,175.34,169.5,179.74
2026-05-25T19:49:09.419,582,179.95,175.86,168.84,179.69
2026-05-25T19:49:09.513,583,179.95,175.9,168.76,179.54
2026-05-25T19:49:09.639,584,179.9,175.75,168.67,179.39
2026-05-25T19:49:09.767,585,179.53,175.43,168.35,179.12
2026-05-25T19:49:09.877,586,179.4,175.57,168.08,179.38
2026-05-25T19:49:09.985,587,179.5,175.72,173.02,179.77
2026-05-25T19:49:10.080,588,179.5,175.84,171.34,179.78
2026-05-25T19:49:10.172,589,179.35,175.71,170.0,179.85
2026-05-25T19:49:10.281,590,179.47,176.66,169.86,179.34
2026-05-25T19:49:10.381,591,179.54,176.53,169.79,179.22
2026-05-25T19:49:10.485,592,179.71,176.09,169.46,179.83
2026-05-25T19:49:10.587,593,179.73,175.93,169.01,179.99
2026-05-25T19:49:10.689,594,179.82,175.72,169.38,179.95
2026-05-25T19:49:10.817,595,179.77,176.13,169.51,179.25
2026-05-25T19:49:10.923,596,179.83,176.0,174.13,179.19
2026-05-25T19:49:11.014,597,179.74,176.03,174.39,179.53
2026-05-25T19:49:11.117,598,179.71,175.7,171.67,179.21
2026-05-25T19:49:11.227,599,179.82,175.63,170.28,179.46
2026-05-25T19:49:11.323,600,179.82,175.3,169.75,179.5
2026-05-25T19:49:11.409,601,179.95,175.96,169.97,179.12
2026-05-25T19:49:11.579,602,179.82,176.31,169.74,178.84
2026-05-25T19:49:11.703,603,179.74,175.9,172.9,179.76
2026-05-25T19:49:11.797,604,179.61,175.92,171.66,179.87
2026-05-25T19:49:11.878,605,179.87,176.06,170.55,179.61
2026-05-25T19:49:11.988,606,179.64,175.59,169.81,180.0
2026-05-25T19:49:12.114,607,179.44,175.15,169.3,179.46
2026-05-25T19:49:12.240,608,179.68,175.26,169.53,179.73
2026-05-25T19:49:12.369,609,180.0,175.44,169.47,179.4
2026-05-25T19:49:12.472,610,179.72,175.37,169.54,179.42
2026-05-25T19:49:12.571,611,179.54,175.38,173.48,179.57
2026-05-25T19:49:12.668,612,179.39,175.71,172.36,179.3
2026-05-25T19:49:12.772,613,179.37,175.7,174.69,179.34
2026-05-25T19:49:12.889,614,179.57,176.0,173.35,178.99
2026-05-25T19:49:12.991,615,179.59,175.86,172.08,179.13
2026-05-25T19:49:13.100,616,179.76,175.86,171.11,179.14
2026-05-25T19:49:13.191,617,179.95,175.84,170.7,179.13
2026-05-25T19:49:13.284,618,179.84,176.01,170.82,179.21
2026-05-25T19:49:13.380,619,179.84,176.01,174.52,179.21
2026-05-25T19:49:13.489,620,179.72,176.1,172.09,179.87
2026-05-25T19:49:13.592,621,179.65,176.28,173.68,179.67
2026-05-25T19:49:13.721,622,179.63,175.97,174.75,179.7
2026-05-25T19:49:13.824,623,179.99,175.78,171.97,179.86
2026-05-25T19:49:13.915,624,179.99,175.61,170.81,179.86
2026-05-25T19:49:14.020,625,179.99,175.61,170.11,179.86
2026-05-25T19:49:14.099,626,179.77,175.23,170.03,179.8
2026-05-25T19:49:14.191,627,179.79,174.91,169.43,179.97
2026-05-25T19:49:14.278,628,179.61,174.6,169.42,179.81
2026-05-25T19:49:14.367,629,179.66,174.77,169.37,179.81
2026-05-25T19:49:14.469,630,179.98,174.73,173.13,179.96
2026-05-25T19:49:14.577,631,179.74,174.68,171.36,179.84
2026-05-25T19:49:14.691,632,179.78,174.96,171.1,179.98
2026-05-25T19:49:14.795,633,179.96,176.45,173.63,178.83
2026-05-25T19:49:14.910,634,179.83,175.96,172.7,178.26
2026-05-25T19:49:15.000,635,179.95,175.81,174.94,178.21
2026-05-25T19:49:15.100,636,178.99,176.42,174.94,179.3
2026-05-25T19:49:15.184,637,178.93,176.3,174.89,179.81
2026-05-25T19:49:15.287,638,178.88,176.31,174.76,179.77
2026-05-25T19:49:15.376,639,179.08,176.04,172.76,179.37
2026-05-25T19:49:15.465,640,179.29,176.18,174.54,179.47
2026-05-25T19:49:15.564,641,179.12,176.18,172.43,179.87
2026-05-25T19:49:15.661,642,179.21,176.22,170.85,179.86
2026-05-25T19:49:15.779,643,179.23,176.18,170.25,179.74
2026-05-25T19:49:15.885,644,179.17,176.41,169.86,179.94
2026-05-25T19:49:15.982,645,179.31,176.56,169.56,179.93
2026-05-25T19:49:16.060,646,179.74,176.39,168.94,179.55
2026-05-25T19:49:16.145,647,179.77,176.09,168.78,179.4
2026-05-25T19:49:16.234,648,179.66,175.9,169.16,179.4
2026-05-25T19:49:16.333,649,179.69,176.34,169.38,179.82
2026-05-25T19:49:16.444,650,179.98,176.43,173.68,179.73
2026-05-25T19:49:16.554,651,179.96,176.42,175.15,179.54
2026-05-25T19:49:16.650,652,179.95,176.76,172.08,179.69
2026-05-25T19:49:16.749,653,179.49,176.72,169.86,179.09
2026-05-25T19:49:16.856,654,179.95,176.29,169.58,179.45
2026-05-25T19:49:16.967,655,179.9,175.85,172.59,179.08
2026-05-25T19:49:17.085,656,179.94,175.96,170.92,179.98
2026-05-25T19:49:17.189,657,179.96,176.15,172.63,179.77
2026-05-25T19:49:17.299,658,179.81,176.2,173.27,179.86
2026-05-25T19:49:17.373,659,179.59,175.84,173.57,179.7
2026-05-25T19:49:17.476,660,179.74,175.12,170.61,179.98
2026-05-25T19:49:17.580,661,179.41,175.56,169.43,179.62
2026-05-25T19:49:17.730,662,179.83,175.68,169.13,179.13
2026-05-25T19:49:17.823,663,179.76,176.42,169.56,178.57
2026-05-25T19:49:17.950,664,179.69,176.39,169.54,178.33
2026-05-25T19:49:18.060,665,179.76,176.92,169.66,178.89
2026-05-25T19:49:18.171,666,179.93,176.71,169.85,178.97
2026-05-25T19:49:18.249,667,179.76,176.56,173.73,179.14
2026-05-25T19:49:18.348,668,179.61,176.57,172.32,179.29
2026-05-25T19:49:18.450,669,179.48,176.01,174.83,179.17
2026-05-25T19:49:18.548,670,179.91,175.93,173.01,179.85
2026-05-25T19:49:18.647,671,179.63,175.62,171.68,179.6
2026-05-25T19:49:18.752,672,179.37,175.64,174.03,179.57
2026-05-25T19:49:18.854,673,179.91,175.92,171.41,178.76
2026-05-25T19:49:18.938,674,179.87,175.97,169.69,178.82
2026-05-25T19:49:19.051,675,179.77,175.63,169.99,178.97
2026-05-25T19:49:19.165,676,179.91,175.58,172.46,178.93
2026-05-25T19:49:19.258,677,179.27,176.26,173.77,178.85
2026-05-25T19:49:19.343,678,179.42,176.27,174.11,178.85
2026-05-25T19:49:19.455,679,179.14,176.5,173.42,178.51
2026-05-25T19:49:19.557,680,179.29,176.5,170.75,178.51
2026-05-25T19:49:19.657,681,179.88,176.64,169.07,178.56
2026-05-25T19:49:19.757,682,179.74,176.23,168.59,179.24
2026-05-25T19:49:19.860,683,179.79,175.96,171.74,178.85
2026-05-25T19:49:19.969,684,179.86,175.73,170.47,179.28
2026-05-25T19:49:20.088,685,179.86,175.42,172.37,178.85
2026-05-25T19:49:20.200,686,179.66,175.24,173.26,178.68
2026-05-25T19:49:20.307,687,179.46,175.82,173.3,178.48
2026-05-25T19:49:20.393,688,178.9,175.31,174.61,178.36
2026-05-25T19:49:20.501,689,178.84,175.56,171.21,179.08
2026-05-25T19:49:20.613,690,179.25,175.75,170.67,179.19
2026-05-25T19:49:20.751,691,179.38,176.1,172.75,179.03
2026-05-25T19:49:20.865,692,179.27,175.88,171.12,179.02
2026-05-25T19:49:20.969,693,179.44,176.22,170.61,178.59
2026-05-25T19:49:21.058,694,179.57,176.4,170.32,179.03
2026-05-25T19:49:21.163,695,179.4,176.13,173.41,179.52
2026-05-25T19:49:21.266,696,179.91,175.55,174.41,179.77
2026-05-25T19:49:21.364,697,179.87,175.59,172.05,179.62
2026-05-25T19:49:21.462,698,179.94,175.33,173.41,179.06
2026-05-25T19:49:21.560,699,179.98,175.53,171.43,178.92
2026-05-25T19:49:21.663,700,179.84,175.88,172.64,178.71
2026-05-25T19:49:21.785,701,179.74,175.12,171.06,179.37
2026-05-25T19:49:21.915,702,179.92,175.36,170.47,179.82
2026-05-25T19:49:22.019,703,179.91,175.23,170.42,179.47
2026-05-25T19:49:22.125,704,179.86,175.86,170.04,179.27
2026-05-25T19:49:22.209,705,179.98,175.69,170.07,179.27
2026-05-25T19:49:22.312,706,179.94,175.72,169.71,179.55
2026-05-25T19:49:22.392,707,179.46,175.77,173.66,179.76
2026-05-25T19:49:22.504,708,179.42,175.67,172.22,179.94
2026-05-25T19:49:22.611,709,179.3,176.12,170.35,179.37
2026-05-25T19:49:22.719,710,179.71,175.24,170.19,179.02
2026-05-25T19:49:22.799,711,179.86,174.69,169.96,178.74
2026-05-25T19:49:22.885,712,179.69,175.04,169.92,179.17
2026-05-25T19:49:22.999,713,179.69,175.04,173.06,179.06
2026-05-25T19:49:23.098,714,179.3,175.26,171.53,178.6
2026-05-25T19:49:23.206,715,179.47,175.61,170.61,178.76
2026-05-25T19:49:23.300,716,179.67,175.43,170.24,178.92
2026-05-25T19:49:23.419,717,179.66,175.43,173.0,179.03
2026-05-25T19:49:23.523,718,179.8,175.09,174.06,179.15
2026-05-25T19:49:23.639,719,179.75,175.44,174.36,179.93
2026-05-25T19:49:23.745,720,179.69,175.21,175.03,179.35
2026-05-25T19:49:23.844,721,179.91,175.67,171.8,178.93
2026-05-25T19:49:23.925,722,179.95,176.15,174.39,177.84
2026-05-25T19:49:24.036,723,179.93,176.61,172.09,178.19
2026-05-25T19:49:24.137,724,179.78,176.5,170.41,178.45
2026-05-25T19:49:24.248,725,179.65,175.89,169.88,178.93
2026-05-25T19:49:24.334,726,179.73,175.56,173.58,179.46
2026-05-25T19:49:24.437,727,179.58,175.93,174.97,179.38
2026-05-25T19:49:24.517,728,179.61,175.87,174.76,179.66
2026-05-25T19:49:24.620,729,179.42,176.14,174.58,179.74
2026-05-25T19:49:24.729,730,179.37,175.84,174.23,179.59
2026-05-25T19:49:24.816,731,179.54,175.79,174.34,179.59
2026-05-25T19:49:24.918,732,179.29,175.68,174.0,179.17
2026-05-25T19:49:25.015,733,179.7,175.55,172.76,178.62
2026-05-25T19:49:25.101,734,179.22,175.38,173.36,178.63
2026-05-25T19:49:25.183,735,179.37,175.39,173.08,178.24
2026-05-25T19:49:25.285,736,179.21,175.19,170.23,178.28
2026-05-25T19:49:25.414,737,179.07,175.52,172.3,178.59
2026-05-25T19:49:25.527,738,179.44,175.49,170.42,178.62
2026-05-25T19:49:25.631,739,179.52,175.08,172.42,178.93
2026-05-25T19:49:25.726,740,179.5,174.92,170.01,178.65
2026-05-25T19:49:25.826,741,179.18,175.12,171.54,178.62
2026-05-25T19:49:25.915,742,179.15,175.52,172.48,178.17
2026-05-25T19:49:26.026,743,179.13,175.5,173.32,178.55
2026-05-25T19:49:26.137,744,179.33,175.05,173.33,178.25
2026-05-25T19:49:26.244,745,179.85,174.87,173.48,178.41
2026-05-25T19:49:26.365,746,179.94,174.93,170.92,179.02
2026-05-25T19:49:26.477,747,179.87,175.04,169.44,179.33
2026-05-25T19:49:26.565,748,179.94,175.26,169.45,179.4
2026-05-25T19:49:26.659,749,179.63,175.41,169.67,179.51
2026-05-25T19:49:26.768,750,179.66,175.7,169.44,179.65
2026-05-25T19:49:26.860,751,179.36,175.52,170.21,179.49
2026-05-25T19:49:26.949,752,179.72,175.82,173.98,179.03
2026-05-25T19:49:27.049,753,179.61,175.44,172.61,178.83
2026-05-25T19:49:27.138,754,179.57,176.11,175.4,178.67
2026-05-25T19:49:27.232,755,179.9,176.55,176.14,178.29
2026-05-25T19:49:27.345,756,179.89,176.56,173.23,178.65
2026-05-25T19:49:27.447,757,179.98,176.88,174.38,178.36
2026-05-25T19:49:27.571,758,179.71,177.11,174.6,178.67
2026-05-25T19:49:27.670,759,179.79,177.1,171.57,178.67
2026-05-25T19:49:27.762,760,179.69,177.13,170.29,178.81
2026-05-25T19:49:27.849,761,179.63,177.18,173.46,179.11
2026-05-25T19:49:27.933,762,179.65,176.65,173.44,179.72
2026-05-25T19:49:28.023,763,179.67,176.47,174.11,179.99
2026-05-25T19:49:28.133,764,179.65,176.01,174.45,179.52
2026-05-25T19:49:28.236,765,179.32,175.81,174.5,179.52
2026-05-25T19:49:28.334,766,179.49,175.66,174.5,179.4
2026-05-25T19:49:28.428,767,179.81,175.82,173.99,179.28
2026-05-25T19:49:28.531,768,179.76,175.7,174.05,178.96
2026-05-25T19:49:28.650,769,179.5,175.21,169.97,178.35
2026-05-25T19:49:28.756,770,179.57,174.82,169.76,178.58
2026-05-25T19:49:28.848,771,179.7,174.99,171.78,178.34
2026-05-25T19:49:28.935,772,179.7,174.99,172.38,178.46
2026-05-25T19:49:29.043,773,179.69,174.97,172.95,178.46
2026-05-25T19:49:29.135,774,179.98,175.17,171.19,179.36
2026-05-25T19:49:29.230,775,179.65,175.16,171.9,179.05
2026-05-25T19:49:29.318,776,179.65,175.5,173.24,179.06
2026-05-25T19:49:29.425,777,179.72,175.63,171.51,179.77
2026-05-25T19:49:29.519,778,179.89,175.67,173.36,179.74
2026-05-25T19:49:29.618,779,179.43,175.14,170.69,179.41
2026-05-25T19:49:29.741,780,179.68,176.29,173.62,179.36
2026-05-25T19:49:29.827,781,179.72,176.29,171.44,179.43
2026-05-25T19:49:29.936,782,179.94,176.3,173.43,178.96
2026-05-25T19:49:30.036,783,179.87,176.74,172.19,178.34
2026-05-25T19:49:30.137,784,180.0,176.73,172.01,178.15
2026-05-25T19:49:30.237,785,179.89,176.7,171.62,178.12
2026-05-25T19:49:30.335,786,179.56,176.68,171.35,178.36
2026-05-25T19:49:30.450,787,179.59,176.39,170.99,178.52
2026-05-25T19:49:30.580,788,179.44,176.38,174.23,178.53
2026-05-25T19:49:30.679,789,179.39,176.72,174.94,178.82
2026-05-25T19:49:30.788,790,179.3,176.52,172.66,178.94
2026-05-25T19:49:30.896,791,179.06,177.25,171.37,179.42
2026-05-25T19:49:31.011,792,179.04,177.09,173.95,179.29
2026-05-25T19:49:31.111,793,179.06,177.08,172.02,179.3
2026-05-25T19:49:31.212,794,179.55,176.59,171.07,179.78
2026-05-25T19:49:31.316,795,179.2,177.12,174.03,179.9
2026-05-25T19:49:31.418,796,179.71,176.95,171.83,179.67
2026-05-25T19:49:31.520,797,179.71,176.62,174.23,179.51
2026-05-25T19:49:31.633,798,179.88,176.29,171.97,178.89
2026-05-25T19:49:31.738,799,179.98,176.34,171.76,179.92
2026-05-25T19:49:31.854,800,179.47,176.52,175.07,180.0
2026-05-25T19:49:31.957,801,179.22,176.98,173.06,179.57
2026-05-25T19:49:32.072,802,179.56,176.98,171.61,179.82
2026-05-25T19:49:32.174,803,179.37,176.87,171.21,179.99
2026-05-25T19:49:32.288,804,178.87,177.55,171.04,179.14
2026-05-25T19:49:32.397,805,179.23,177.49,170.74,178.82
2026-05-25T19:49:32.502,806,179.59,176.36,171.24,178.05
2026-05-25T19:49:32.591,807,179.77,176.25,173.71,178.47
2026-05-25T19:49:32.682,808,179.61,176.56,173.0,178.05
2026-05-25T19:49:32.775,809,179.24,177.43,171.92,178.31
2026-05-25T19:49:32.871,810,179.01,176.98,171.26,178.93
2026-05-25T19:49:32.960,811,179.46,176.71,171.62,178.05
